head,relation,tail,label
D00380,DRUG_TARGET,hsa:1593,1.0
D00394,DRUG_TARGET,hsa:1593,1.0
D00410,DRUG_TARGET,hsa:1593,1.0
D00542,DRUG_TARGET,hsa:1593,1.0
D00574,DRUG_TARGET,hsa:1593,1.0
D01071,DRUG_TARGET,hsa:1593,1.0
D00129,DRUG_TARGET,hsa:1594,1.0
D00187,DRUG_TARGET,hsa:1594,1.0
D00394,DRUG_TARGET,hsa:1594,1.0
D00410,DRUG_TARGET,hsa:1594,1.0
D00437,DRUG_TARGET,hsa:1594,1.0
D00528,DRUG_TARGET,hsa:1594,1.0
D00574,DRUG_TARGET,hsa:1594,1.0
D01071,DRUG_TARGET,hsa:1594,1.0
D00139,DRUG_TARGET,hsa:1595,1.0
D00225,DRUG_TARGET,hsa:1595,1.0
D00394,DRUG_TARGET,hsa:1595,1.0
D00410,DRUG_TARGET,hsa:1595,1.0
D00437,DRUG_TARGET,hsa:1595,1.0
D00542,DRUG_TARGET,hsa:1595,1.0
D00574,DRUG_TARGET,hsa:1595,1.0
D01071,DRUG_TARGET,hsa:1595,1.0
D02556,DRUG_TARGET,hsa:1595,1.0
D03670,DRUG_TARGET,hsa:1595,1.0
D00005,DRUG_TARGET,hsa:1610,1.0
D00131,DRUG_TARGET,hsa:1621,1.0
D03787,DRUG_TARGET,hsa:1621,1.0
D02368,DRUG_TARGET,hsa:1633,1.0
D00198,DRUG_TARGET,hsa:1636,1.0
D00251,DRUG_TARGET,hsa:1636,1.0
D00362,DRUG_TARGET,hsa:1636,1.0
D00383,DRUG_TARGET,hsa:1636,1.0
D00421,DRUG_TARGET,hsa:1636,1.0
D00459,DRUG_TARGET,hsa:1636,1.0
D00620,DRUG_TARGET,hsa:1636,1.0
D00621,DRUG_TARGET,hsa:1636,1.0
D00622,DRUG_TARGET,hsa:1636,1.0
D00623,DRUG_TARGET,hsa:1636,1.0
D00624,DRUG_TARGET,hsa:1636,1.0
D01069,DRUG_TARGET,hsa:1636,1.0
D01119,DRUG_TARGET,hsa:1636,1.0
D01549,DRUG_TARGET,hsa:1636,1.0
D01667,DRUG_TARGET,hsa:1636,1.0
D01900,DRUG_TARGET,hsa:1636,1.0
D03077,DRUG_TARGET,hsa:1636,1.0
D03440,DRUG_TARGET,hsa:1636,1.0
D03752,DRUG_TARGET,hsa:1636,1.0
D03753,DRUG_TARGET,hsa:1636,1.0
D03756,DRUG_TARGET,hsa:1636,1.0
D03758,DRUG_TARGET,hsa:1636,1.0
D03760,DRUG_TARGET,hsa:1636,1.0
D03763,DRUG_TARGET,hsa:1636,1.0
D03765,DRUG_TARGET,hsa:1636,1.0
D03767,DRUG_TARGET,hsa:1636,1.0
D03769,DRUG_TARGET,hsa:1636,1.0
D03772,DRUG_TARGET,hsa:1636,1.0
D03773,DRUG_TARGET,hsa:1636,1.0
D03775,DRUG_TARGET,hsa:1636,1.0
D03776,DRUG_TARGET,hsa:1636,1.0
D00136,DRUG_TARGET,hsa:1645,1.0
D00043,DRUG_TARGET,hsa:1675,1.0
D00160,DRUG_TARGET,hsa:1675,1.0
D00142,DRUG_TARGET,hsa:1719,1.0
D00145,DRUG_TARGET,hsa:1719,1.0
D00285,DRUG_TARGET,hsa:1719,1.0
D00488,DRUG_TARGET,hsa:1719,1.0
D02115,DRUG_TARGET,hsa:1719,1.0
D02487,DRUG_TARGET,hsa:1719,1.0
D06238,DRUG_TARGET,hsa:1719,1.0
D00055,DRUG_TARGET,hsa:1723,1.0
D00749,DRUG_TARGET,hsa:1723,1.0
D00002,DRUG_TARGET,hsa:1725,1.0
D00005,DRUG_TARGET,hsa:1728,1.0
D00217,DRUG_TARGET,hsa:1733,1.0
D00401,DRUG_TARGET,hsa:1733,1.0
D00562,DRUG_TARGET,hsa:1733,1.0
D00217,DRUG_TARGET,hsa:1734,1.0
D00401,DRUG_TARGET,hsa:1734,1.0
D00562,DRUG_TARGET,hsa:1734,1.0
D00577,DRUG_TARGET,hsa:1734,1.0
D03670,DRUG_TARGET,hsa:1734,1.0
D00217,DRUG_TARGET,hsa:1735,1.0
D00401,DRUG_TARGET,hsa:1735,1.0
D00562,DRUG_TARGET,hsa:1735,1.0
D00577,DRUG_TARGET,hsa:1735,1.0
D03670,DRUG_TARGET,hsa:1735,1.0
D00535,DRUG_TARGET,hsa:18,1.0
D02194,DRUG_TARGET,hsa:1800,1.0
D00043,DRUG_TARGET,hsa:1803,1.0
D00005,DRUG_TARGET,hsa:1806,1.0
D00027,DRUG_TARGET,hsa:1806,1.0
D00184,DRUG_TARGET,hsa:1843,1.0
D00107,DRUG_TARGET,hsa:1844,1.0
D00184,DRUG_TARGET,hsa:1844,1.0
D00184,DRUG_TARGET,hsa:1845,1.0
D00107,DRUG_TARGET,hsa:1846,1.0
D00107,DRUG_TARGET,hsa:1847,1.0
D00184,DRUG_TARGET,hsa:1847,1.0
D00107,DRUG_TARGET,hsa:1848,1.0
D00184,DRUG_TARGET,hsa:1848,1.0
D00107,DRUG_TARGET,hsa:1849,1.0
D00184,DRUG_TARGET,hsa:1849,1.0
D00107,DRUG_TARGET,hsa:1850,1.0
D00184,DRUG_TARGET,hsa:1850,1.0
D00107,DRUG_TARGET,hsa:1852,1.0
D00184,DRUG_TARGET,hsa:1852,1.0
D00369,DRUG_TARGET,hsa:189,1.0
D01223,DRUG_TARGET,hsa:1890,1.0
D00002,DRUG_TARGET,hsa:191,1.0
D01441,DRUG_TARGET,hsa:1956,1.0
D01977,DRUG_TARGET,hsa:1956,1.0
D03218,DRUG_TARGET,hsa:1956,1.0
D03252,DRUG_TARGET,hsa:1956,1.0
D03350,DRUG_TARGET,hsa:1956,1.0
D04023,DRUG_TARGET,hsa:1956,1.0
D04024,DRUG_TARGET,hsa:1956,1.0
D04025,DRUG_TARGET,hsa:1956,1.0
D00002,DRUG_TARGET,hsa:196883,1.0
D01441,DRUG_TARGET,hsa:1969,1.0
D01977,DRUG_TARGET,hsa:1969,1.0
D03252,DRUG_TARGET,hsa:1969,1.0
D03350,DRUG_TARGET,hsa:1969,1.0
D04023,DRUG_TARGET,hsa:1969,1.0
D04024,DRUG_TARGET,hsa:1969,1.0
D00160,DRUG_TARGET,hsa:1990,1.0
D00160,DRUG_TARGET,hsa:1991,1.0
D01918,DRUG_TARGET,hsa:1991,1.0
D03788,DRUG_TARGET,hsa:1991,1.0
D00139,DRUG_TARGET,hsa:199974,1.0
D00380,DRUG_TARGET,hsa:199974,1.0
D00394,DRUG_TARGET,hsa:199974,1.0
D00410,DRUG_TARGET,hsa:199974,1.0
D00437,DRUG_TARGET,hsa:199974,1.0
D00528,DRUG_TARGET,hsa:199974,1.0
D00574,DRUG_TARGET,hsa:199974,1.0
D00960,DRUG_TARGET,hsa:199974,1.0
D01071,DRUG_TARGET,hsa:199974,1.0
D01425,DRUG_TARGET,hsa:199974,1.0
D02451,DRUG_TARGET,hsa:199974,1.0
D03778,DRUG_TARGET,hsa:199974,1.0
D03781,DRUG_TARGET,hsa:199974,1.0
D01977,DRUG_TARGET,hsa:2041,1.0
D03218,DRUG_TARGET,hsa:2041,1.0
D03252,DRUG_TARGET,hsa:2041,1.0
D03350,DRUG_TARGET,hsa:2041,1.0
D04023,DRUG_TARGET,hsa:2041,1.0
D04025,DRUG_TARGET,hsa:2041,1.0
D01441,DRUG_TARGET,hsa:2042,1.0
D01977,DRUG_TARGET,hsa:2042,1.0
D03218,DRUG_TARGET,hsa:2042,1.0
D03350,DRUG_TARGET,hsa:2042,1.0
D04023,DRUG_TARGET,hsa:2042,1.0
D04025,DRUG_TARGET,hsa:2042,1.0
D01441,DRUG_TARGET,hsa:2043,1.0
D01977,DRUG_TARGET,hsa:2043,1.0
D03252,DRUG_TARGET,hsa:2043,1.0
D04025,DRUG_TARGET,hsa:2043,1.0
D01441,DRUG_TARGET,hsa:2044,1.0
D01977,DRUG_TARGET,hsa:2044,1.0
D03218,DRUG_TARGET,hsa:2044,1.0
D03252,DRUG_TARGET,hsa:2044,1.0
D04023,DRUG_TARGET,hsa:2044,1.0
D04024,DRUG_TARGET,hsa:2044,1.0
D04025,DRUG_TARGET,hsa:2044,1.0
D01441,DRUG_TARGET,hsa:2045,1.0
D01977,DRUG_TARGET,hsa:2045,1.0
D03218,DRUG_TARGET,hsa:2045,1.0
D03252,DRUG_TARGET,hsa:2045,1.0
D04023,DRUG_TARGET,hsa:2045,1.0
D04025,DRUG_TARGET,hsa:2045,1.0
D01441,DRUG_TARGET,hsa:2046,1.0
D01977,DRUG_TARGET,hsa:2046,1.0
D03252,DRUG_TARGET,hsa:2046,1.0
D03350,DRUG_TARGET,hsa:2046,1.0
D04023,DRUG_TARGET,hsa:2046,1.0
D04024,DRUG_TARGET,hsa:2046,1.0
D04025,DRUG_TARGET,hsa:2046,1.0
D01977,DRUG_TARGET,hsa:2047,1.0
D03218,DRUG_TARGET,hsa:2047,1.0
D03252,DRUG_TARGET,hsa:2047,1.0
D04025,DRUG_TARGET,hsa:2047,1.0
D01441,DRUG_TARGET,hsa:2048,1.0
D01977,DRUG_TARGET,hsa:2048,1.0
D03218,DRUG_TARGET,hsa:2048,1.0
D03252,DRUG_TARGET,hsa:2048,1.0
D04023,DRUG_TARGET,hsa:2048,1.0
D04024,DRUG_TARGET,hsa:2048,1.0
D04025,DRUG_TARGET,hsa:2048,1.0
D01441,DRUG_TARGET,hsa:2049,1.0
D01977,DRUG_TARGET,hsa:2049,1.0
D03218,DRUG_TARGET,hsa:2049,1.0
D03350,DRUG_TARGET,hsa:2049,1.0
D04024,DRUG_TARGET,hsa:2049,1.0
D04025,DRUG_TARGET,hsa:2049,1.0
D01441,DRUG_TARGET,hsa:2050,1.0
D01977,DRUG_TARGET,hsa:2050,1.0
D03218,DRUG_TARGET,hsa:2050,1.0
D03350,DRUG_TARGET,hsa:2050,1.0
D04023,DRUG_TARGET,hsa:2050,1.0
D04024,DRUG_TARGET,hsa:2050,1.0
D04025,DRUG_TARGET,hsa:2050,1.0
D01441,DRUG_TARGET,hsa:2051,1.0
D03218,DRUG_TARGET,hsa:2051,1.0
D03252,DRUG_TARGET,hsa:2051,1.0
D03350,DRUG_TARGET,hsa:2051,1.0
D04023,DRUG_TARGET,hsa:2051,1.0
D04024,DRUG_TARGET,hsa:2051,1.0
D04025,DRUG_TARGET,hsa:2051,1.0
D00035,DRUG_TARGET,hsa:2058,1.0
D01977,DRUG_TARGET,hsa:2064,1.0
D03252,DRUG_TARGET,hsa:2064,1.0
D03350,DRUG_TARGET,hsa:2064,1.0
D04023,DRUG_TARGET,hsa:2064,1.0
D04025,DRUG_TARGET,hsa:2064,1.0
D01441,DRUG_TARGET,hsa:2065,1.0
D01977,DRUG_TARGET,hsa:2065,1.0
D03252,DRUG_TARGET,hsa:2065,1.0
D03350,DRUG_TARGET,hsa:2065,1.0
D04023,DRUG_TARGET,hsa:2065,1.0
D04024,DRUG_TARGET,hsa:2065,1.0
D04025,DRUG_TARGET,hsa:2065,1.0
D01441,DRUG_TARGET,hsa:2066,1.0
D01977,DRUG_TARGET,hsa:2066,1.0
D03218,DRUG_TARGET,hsa:2066,1.0
D03252,DRUG_TARGET,hsa:2066,1.0
D03350,DRUG_TARGET,hsa:2066,1.0
D04024,DRUG_TARGET,hsa:2066,1.0
D01223,DRUG_TARGET,hsa:2098,1.0
D01828,DRUG_TARGET,hsa:2135,1.0
D00270,DRUG_TARGET,hsa:2147,1.0
D00494,DRUG_TARGET,hsa:2147,1.0
D00560,DRUG_TARGET,hsa:2147,1.0
D01981,DRUG_TARGET,hsa:2147,1.0
D03722,DRUG_TARGET,hsa:2147,1.0
D03728,DRUG_TARGET,hsa:2147,1.0
D00043,DRUG_TARGET,hsa:2155,1.0
D00160,DRUG_TARGET,hsa:2155,1.0
D02335,DRUG_TARGET,hsa:2155,1.0
D00043,DRUG_TARGET,hsa:2158,1.0
D00160,DRUG_TARGET,hsa:2158,1.0
D02335,DRUG_TARGET,hsa:2158,1.0
D00160,DRUG_TARGET,hsa:2159,1.0
D01844,DRUG_TARGET,hsa:2159,1.0
D02335,DRUG_TARGET,hsa:2159,1.0
D04029,DRUG_TARGET,hsa:2159,1.0
D00002,DRUG_TARGET,hsa:216,1.0
D00094,DRUG_TARGET,hsa:216,1.0
D00131,DRUG_TARGET,hsa:216,1.0
D00160,DRUG_TARGET,hsa:2160,1.0
D00160,DRUG_TARGET,hsa:2161,1.0
D00002,DRUG_TARGET,hsa:217,1.0
D00131,DRUG_TARGET,hsa:218,1.0
D02769,DRUG_TARGET,hsa:2180,1.0
D01441,DRUG_TARGET,hsa:2185,1.0
D00131,DRUG_TARGET,hsa:219,1.0
D00021,DRUG_TARGET,hsa:2193,1.0
D01968,DRUG_TARGET,hsa:2224,1.0
D00131,DRUG_TARGET,hsa:223,1.0
D00005,DRUG_TARGET,hsa:2232,1.0
D03670,DRUG_TARGET,hsa:2235,1.0
D00131,DRUG_TARGET,hsa:224,1.0
D01441,DRUG_TARGET,hsa:2241,1.0
D01441,DRUG_TARGET,hsa:2242,1.0
D01840,DRUG_TARGET,hsa:225689,1.0
D03736,DRUG_TARGET,hsa:225689,1.0
D01441,DRUG_TARGET,hsa:2260,1.0
D01977,DRUG_TARGET,hsa:2260,1.0
D03218,DRUG_TARGET,hsa:2260,1.0
D03252,DRUG_TARGET,hsa:2260,1.0
D04023,DRUG_TARGET,hsa:2260,1.0
D04024,DRUG_TARGET,hsa:2260,1.0
D04025,DRUG_TARGET,hsa:2260,1.0
D01441,DRUG_TARGET,hsa:2261,1.0
D01977,DRUG_TARGET,hsa:2261,1.0
D03218,DRUG_TARGET,hsa:2261,1.0
D03252,DRUG_TARGET,hsa:2261,1.0
D03350,DRUG_TARGET,hsa:2261,1.0
D04024,DRUG_TARGET,hsa:2261,1.0
D04025,DRUG_TARGET,hsa:2261,1.0
D01977,DRUG_TARGET,hsa:2263,1.0
D03218,DRUG_TARGET,hsa:2263,1.0
D03252,DRUG_TARGET,hsa:2263,1.0
D04023,DRUG_TARGET,hsa:2263,1.0
D04024,DRUG_TARGET,hsa:2263,1.0
D04025,DRUG_TARGET,hsa:2263,1.0
D01441,DRUG_TARGET,hsa:2264,1.0
D01977,DRUG_TARGET,hsa:2264,1.0
D03252,DRUG_TARGET,hsa:2264,1.0
D04023,DRUG_TARGET,hsa:2264,1.0
D04025,DRUG_TARGET,hsa:2264,1.0
D00753,DRUG_TARGET,hsa:2280,1.0
D00107,DRUG_TARGET,hsa:22843,1.0
D00184,DRUG_TARGET,hsa:22843,1.0
D00451,DRUG_TARGET,hsa:22954,1.0
D00726,DRUG_TARGET,hsa:22954,1.0
D00423,DRUG_TARGET,hsa:22978,1.0
D00107,DRUG_TARGET,hsa:23035,1.0
D00184,DRUG_TARGET,hsa:23035,1.0
D02880,DRUG_TARGET,hsa:23097,1.0
D00037,DRUG_TARGET,hsa:231,1.0
D00136,DRUG_TARGET,hsa:231,1.0
D01688,DRUG_TARGET,hsa:231,1.0
D01715,DRUG_TARGET,hsa:231,1.0
D01842,DRUG_TARGET,hsa:231,1.0
D02323,DRUG_TARGET,hsa:231,1.0
D02328,DRUG_TARGET,hsa:231,1.0
D02835,DRUG_TARGET,hsa:231,1.0
D03803,DRUG_TARGET,hsa:231,1.0
D03805,DRUG_TARGET,hsa:231,1.0
D03806,DRUG_TARGET,hsa:231,1.0
D03807,DRUG_TARGET,hsa:231,1.0
D01977,DRUG_TARGET,hsa:2321,1.0
D03218,DRUG_TARGET,hsa:2321,1.0
D03252,DRUG_TARGET,hsa:2321,1.0
D03350,DRUG_TARGET,hsa:2321,1.0
D04023,DRUG_TARGET,hsa:2321,1.0
D01441,DRUG_TARGET,hsa:2322,1.0
D01977,DRUG_TARGET,hsa:2322,1.0
D03218,DRUG_TARGET,hsa:2322,1.0
D03252,DRUG_TARGET,hsa:2322,1.0
D04023,DRUG_TARGET,hsa:2322,1.0
D04024,DRUG_TARGET,hsa:2322,1.0
D04025,DRUG_TARGET,hsa:2322,1.0
D00417,DRUG_TARGET,hsa:23236,1.0
D00501,DRUG_TARGET,hsa:23236,1.0
D00528,DRUG_TARGET,hsa:23236,1.0
D00107,DRUG_TARGET,hsa:23239,1.0
D00184,DRUG_TARGET,hsa:23239,1.0
D01441,DRUG_TARGET,hsa:2324,1.0
D01977,DRUG_TARGET,hsa:2324,1.0
D03218,DRUG_TARGET,hsa:2324,1.0
D03252,DRUG_TARGET,hsa:2324,1.0
D04024,DRUG_TARGET,hsa:2324,1.0
D04025,DRUG_TARGET,hsa:2324,1.0
D00005,DRUG_TARGET,hsa:2326,1.0
D00120,DRUG_TARGET,hsa:2328,1.0
D00401,DRUG_TARGET,hsa:2328,1.0
D03365,DRUG_TARGET,hsa:2328,1.0
D03720,DRUG_TARGET,hsa:2339,1.0
D03720,DRUG_TARGET,hsa:2342,1.0
D00043,DRUG_TARGET,hsa:23430,1.0
D00160,DRUG_TARGET,hsa:23430,1.0
D00043,DRUG_TARGET,hsa:23436,1.0
D00049,DRUG_TARGET,hsa:23475,1.0
D00070,DRUG_TARGET,hsa:2356,1.0
D00218,DRUG_TARGET,hsa:23632,1.0
D00340,DRUG_TARGET,hsa:23632,1.0
D00519,DRUG_TARGET,hsa:23632,1.0
D00652,DRUG_TARGET,hsa:23632,1.0
D00653,DRUG_TARGET,hsa:23632,1.0
D01196,DRUG_TARGET,hsa:23632,1.0
D01441,DRUG_TARGET,hsa:238,1.0
D01977,DRUG_TARGET,hsa:238,1.0
D03252,DRUG_TARGET,hsa:238,1.0
D03350,DRUG_TARGET,hsa:238,1.0
D04023,DRUG_TARGET,hsa:238,1.0
D04024,DRUG_TARGET,hsa:238,1.0
D04025,DRUG_TARGET,hsa:238,1.0
D00097,DRUG_TARGET,hsa:239,1.0
D00118,DRUG_TARGET,hsa:239,1.0
D00126,DRUG_TARGET,hsa:239,1.0
D00132,DRUG_TARGET,hsa:239,1.0
D00141,DRUG_TARGET,hsa:239,1.0
D00510,DRUG_TARGET,hsa:239,1.0
D01332,DRUG_TARGET,hsa:239,1.0
D00097,DRUG_TARGET,hsa:240,1.0
D00118,DRUG_TARGET,hsa:240,1.0
D00126,DRUG_TARGET,hsa:240,1.0
D00132,DRUG_TARGET,hsa:240,1.0
D00141,DRUG_TARGET,hsa:240,1.0
D00377,DRUG_TARGET,hsa:240,1.0
D00414,DRUG_TARGET,hsa:240,1.0
D00510,DRUG_TARGET,hsa:240,1.0
D01332,DRUG_TARGET,hsa:240,1.0
D03882,DRUG_TARGET,hsa:240,1.0
D00097,DRUG_TARGET,hsa:242,1.0
D00118,DRUG_TARGET,hsa:242,1.0
D00126,DRUG_TARGET,hsa:242,1.0
D00132,DRUG_TARGET,hsa:242,1.0
D00141,DRUG_TARGET,hsa:242,1.0
D00448,DRUG_TARGET,hsa:242,1.0
D00510,DRUG_TARGET,hsa:242,1.0
D01332,DRUG_TARGET,hsa:242,1.0
D00118,DRUG_TARGET,hsa:246,1.0
D00141,DRUG_TARGET,hsa:246,1.0
D00510,DRUG_TARGET,hsa:246,1.0
D01332,DRUG_TARGET,hsa:246,1.0
D00097,DRUG_TARGET,hsa:247,1.0
D00132,DRUG_TARGET,hsa:247,1.0
D00141,DRUG_TARGET,hsa:247,1.0
D00448,DRUG_TARGET,hsa:247,1.0
D01332,DRUG_TARGET,hsa:247,1.0
D01441,DRUG_TARGET,hsa:25,1.0
D01441,DRUG_TARGET,hsa:2534,1.0
D00216,DRUG_TARGET,hsa:2548,1.0
D00625,DRUG_TARGET,hsa:2548,1.0
D01665,DRUG_TARGET,hsa:2548,1.0
D03433,DRUG_TARGET,hsa:2548,1.0
D01223,DRUG_TARGET,hsa:25796,1.0
D00002,DRUG_TARGET,hsa:2582,1.0
D00038,DRUG_TARGET,hsa:25824,1.0
D00217,DRUG_TARGET,hsa:25824,1.0
D00577,DRUG_TARGET,hsa:25824,1.0
D00216,DRUG_TARGET,hsa:2595,1.0
D00625,DRUG_TARGET,hsa:2595,1.0
D03433,DRUG_TARGET,hsa:2595,1.0
D00002,DRUG_TARGET,hsa:2597,1.0
D00139,DRUG_TARGET,hsa:260293,1.0
D00225,DRUG_TARGET,hsa:260293,1.0
D00380,DRUG_TARGET,hsa:260293,1.0
D00394,DRUG_TARGET,hsa:260293,1.0
D00410,DRUG_TARGET,hsa:260293,1.0
D00542,DRUG_TARGET,hsa:260293,1.0
D00574,DRUG_TARGET,hsa:260293,1.0
D00964,DRUG_TARGET,hsa:260293,1.0
D01071,DRUG_TARGET,hsa:260293,1.0
D02451,DRUG_TARGET,hsa:260293,1.0
D03670,DRUG_TARGET,hsa:260293,1.0
D03778,DRUG_TARGET,hsa:260293,1.0
D03781,DRUG_TARGET,hsa:260293,1.0
D03784,DRUG_TARGET,hsa:260293,1.0
D01223,DRUG_TARGET,hsa:26279,1.0
D02315,DRUG_TARGET,hsa:2638,1.0
D00005,DRUG_TARGET,hsa:2639,1.0
D00332,DRUG_TARGET,hsa:2673,1.0
D00148,DRUG_TARGET,hsa:2677,1.0
D02335,DRUG_TARGET,hsa:2677,1.0
D02769,DRUG_TARGET,hsa:270,1.0
D00542,DRUG_TARGET,hsa:27032,1.0
D00544,DRUG_TARGET,hsa:27032,1.0
D00545,DRUG_TARGET,hsa:27032,1.0
D00546,DRUG_TARGET,hsa:27032,1.0
D00547,DRUG_TARGET,hsa:27032,1.0
D00005,DRUG_TARGET,hsa:27034,1.0
D00039,DRUG_TARGET,hsa:27034,1.0
D00231,DRUG_TARGET,hsa:27115,1.0
D00371,DRUG_TARGET,hsa:27115,1.0
D00417,DRUG_TARGET,hsa:27115,1.0
D00501,DRUG_TARGET,hsa:27115,1.0
D00528,DRUG_TARGET,hsa:27115,1.0
D00691,DRUG_TARGET,hsa:27115,1.0
D01198,DRUG_TARGET,hsa:27115,1.0
D01690,DRUG_TARGET,hsa:27115,1.0
D01704,DRUG_TARGET,hsa:27115,1.0
D01712,DRUG_TARGET,hsa:27115,1.0
D02017,DRUG_TARGET,hsa:27115,1.0
D02655,DRUG_TARGET,hsa:27115,1.0
D00002,DRUG_TARGET,hsa:2746,1.0
D00007,DRUG_TARGET,hsa:2746,1.0
D03798,DRUG_TARGET,hsa:2766,1.0
D00216,DRUG_TARGET,hsa:279,1.0
D00625,DRUG_TARGET,hsa:279,1.0
D01346,DRUG_TARGET,hsa:279,1.0
D00203,DRUG_TARGET,hsa:28,1.0
D00222,DRUG_TARGET,hsa:28,1.0
D00317,DRUG_TARGET,hsa:28,1.0
D00884,DRUG_TARGET,hsa:28,1.0
D00885,DRUG_TARGET,hsa:28,1.0
D00332,DRUG_TARGET,hsa:2806,1.0
D00501,DRUG_TARGET,hsa:2822,1.0
D00528,DRUG_TARGET,hsa:2822,1.0
D00107,DRUG_TARGET,hsa:28227,1.0
D00184,DRUG_TARGET,hsa:28227,1.0
D00139,DRUG_TARGET,hsa:284541,1.0
D00225,DRUG_TARGET,hsa:284541,1.0
D00394,DRUG_TARGET,hsa:284541,1.0
D00410,DRUG_TARGET,hsa:284541,1.0
D00437,DRUG_TARGET,hsa:284541,1.0
D00528,DRUG_TARGET,hsa:284541,1.0
D01071,DRUG_TARGET,hsa:284541,1.0
D03670,DRUG_TARGET,hsa:284541,1.0
D01441,DRUG_TARGET,hsa:285220,1.0
D01977,DRUG_TARGET,hsa:285220,1.0
D03350,DRUG_TARGET,hsa:285220,1.0
D04023,DRUG_TARGET,hsa:285220,1.0
D04025,DRUG_TARGET,hsa:285220,1.0
D00577,DRUG_TARGET,hsa:2876,1.0
D00577,DRUG_TARGET,hsa:2877,1.0
D00577,DRUG_TARGET,hsa:2878,1.0
D00577,DRUG_TARGET,hsa:2879,1.0
D00577,DRUG_TARGET,hsa:2880,1.0
D00577,DRUG_TARGET,hsa:2882,1.0
D00043,DRUG_TARGET,hsa:28972,1.0
D00160,DRUG_TARGET,hsa:28972,1.0
D00002,DRUG_TARGET,hsa:2936,1.0
D00005,DRUG_TARGET,hsa:2936,1.0
D00014,DRUG_TARGET,hsa:2936,1.0
D00014,DRUG_TARGET,hsa:2950,1.0
D00139,DRUG_TARGET,hsa:29785,1.0
D00225,DRUG_TARGET,hsa:29785,1.0
D00380,DRUG_TARGET,hsa:29785,1.0
D00394,DRUG_TARGET,hsa:29785,1.0
D00410,DRUG_TARGET,hsa:29785,1.0
D00437,DRUG_TARGET,hsa:29785,1.0
D00542,DRUG_TARGET,hsa:29785,1.0
D00574,DRUG_TARGET,hsa:29785,1.0
D00960,DRUG_TARGET,hsa:29785,1.0
D00964,DRUG_TARGET,hsa:29785,1.0
D01071,DRUG_TARGET,hsa:29785,1.0
D02451,DRUG_TARGET,hsa:29785,1.0
D03670,DRUG_TARGET,hsa:29785,1.0
D03781,DRUG_TARGET,hsa:29785,1.0
D03784,DRUG_TARGET,hsa:29785,1.0
D00035,DRUG_TARGET,hsa:29920,1.0
D01441,DRUG_TARGET,hsa:29941,1.0
D00332,DRUG_TARGET,hsa:29968,1.0
D00222,DRUG_TARGET,hsa:30,1.0
D00317,DRUG_TARGET,hsa:30,1.0
D00333,DRUG_TARGET,hsa:30,1.0
D00342,DRUG_TARGET,hsa:30,1.0
D00391,DRUG_TARGET,hsa:30,1.0
D00398,DRUG_TARGET,hsa:30,1.0
D05407,DRUG_TARGET,hsa:30,1.0
D00043,DRUG_TARGET,hsa:3001,1.0
D00160,DRUG_TARGET,hsa:3001,1.0
D00043,DRUG_TARGET,hsa:3002,1.0
D00160,DRUG_TARGET,hsa:3002,1.0
D00002,DRUG_TARGET,hsa:3028,1.0
D00002,DRUG_TARGET,hsa:3033,1.0
D00032,DRUG_TARGET,hsa:3034,1.0
D00032,DRUG_TARGET,hsa:3035,1.0
D01441,DRUG_TARGET,hsa:3055,1.0
D00417,DRUG_TARGET,hsa:306,1.0
D00528,DRUG_TARGET,hsa:306,1.0
D00032,DRUG_TARGET,hsa:3067,1.0
D01223,DRUG_TARGET,hsa:30814,1.0
D00501,DRUG_TARGET,hsa:30833,1.0
D00027,DRUG_TARGET,hsa:31,1.0
D00029,DRUG_TARGET,hsa:31,1.0
D01223,DRUG_TARGET,hsa:313,1.0
D00029,DRUG_TARGET,hsa:3141,1.0
D00359,DRUG_TARGET,hsa:3156,1.0
D00434,DRUG_TARGET,hsa:3156,1.0
D00887,DRUG_TARGET,hsa:3156,1.0
D00889,DRUG_TARGET,hsa:3156,1.0
D00892,DRUG_TARGET,hsa:3156,1.0
D00893,DRUG_TARGET,hsa:3156,1.0
D01862,DRUG_TARGET,hsa:3156,1.0
D01915,DRUG_TARGET,hsa:3156,1.0
D02258,DRUG_TARGET,hsa:3156,1.0
D03601,DRUG_TARGET,hsa:3156,1.0
D03643,DRUG_TARGET,hsa:3156,1.0
D03816,DRUG_TARGET,hsa:3156,1.0
D00029,DRUG_TARGET,hsa:32,1.0
D01027,DRUG_TARGET,hsa:326625,1.0
D00043,DRUG_TARGET,hsa:327,1.0
D01180,DRUG_TARGET,hsa:3283,1.0
D00410,DRUG_TARGET,hsa:3290,1.0
D00410,DRUG_TARGET,hsa:3291,1.0
D00002,DRUG_TARGET,hsa:3292,1.0
D00002,DRUG_TARGET,hsa:3295,1.0
D00065,DRUG_TARGET,hsa:3376,1.0
D00501,DRUG_TARGET,hsa:339221,1.0
D00005,DRUG_TARGET,hsa:34,1.0
D00052,DRUG_TARGET,hsa:3416,1.0
D01441,DRUG_TARGET,hsa:3480,1.0
D01977,DRUG_TARGET,hsa:3480,1.0
D03252,DRUG_TARGET,hsa:3480,1.0
D04023,DRUG_TARGET,hsa:3480,1.0
D00002,DRUG_TARGET,hsa:349565,1.0
D00005,DRUG_TARGET,hsa:35,1.0
D02769,DRUG_TARGET,hsa:353,1.0
D00043,DRUG_TARGET,hsa:354,1.0
